time,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,cloud_cover
2018-03-31 20:00:00,5.4,0.0,14.1,87,56
2018-03-31 21:00:00,4.8,0.0,16.1,88,31
2018-03-31 22:00:00,4.7,0.0,17.8,89,100
2018-03-31 23:00:00,4.9,0.0,20.6,88,100
2018-04-01 00:00:00,4.7,0.0,21.6,89,100
2018-04-01 01:00:00,4.8,0.0,18.7,87,100
2018-04-01 02:00:00,4.6,0.0,18.7,86,100
2018-04-01 03:00:00,4.3,0.0,18.2,85,100
2018-04-01 04:00:00,4.1,0.0,17.3,83,100
2018-04-01 05:00:00,3.8,0.0,15.8,83,99
2018-04-01 06:00:00,3.7,0.0,13.2,83,95
2018-04-01 07:00:00,3.3,0.0,10.2,86,80
2018-04-01 08:00:00,3.8,0.0,10.0,85,46
2018-04-01 09:00:00,5.2,0.0,12.7,76,88
2018-04-01 10:00:00,6.2,0.0,11.3,69,100
2018-04-01 11:00:00,6.8,0.0,10.3,65,100
2018-04-01 12:00:00,7.3,0.0,8.4,62,100
2018-04-01 13:00:00,6.6,0.0,4.3,67,100
2018-04-01 14:00:00,7.1,0.0,4.0,64,100
2018-04-01 15:00:00,7.2,0.0,3.7,65,100
2018-04-01 16:00:00,7.2,0.0,1.1,64,100
2018-04-01 17:00:00,7.3,0.0,3.2,64,100
2018-04-01 18:00:00,7.1,0.0,3.9,65,100
2018-04-01 19:00:00,6.8,0.0,1.6,71,100
2018-04-01 20:00:00,6.0,0.0,2.2,81,100
2018-04-01 21:00:00,5.5,0.1,4.6,80,100
2018-04-01 22:00:00,5.1,0.3,7.4,84,100
2018-04-01 23:00:00,4.8,0.5,9.0,87,100
2018-04-02 00:00:00,4.2,1.1,13.0,86,100
2018-04-02 01:00:00,3.6,1.4,14.4,89,100
2018-04-02 02:00:00,4.2,1.3,15.3,93,100
2018-04-02 03:00:00,5.3,1.3,15.4,91,100
2018-04-02 04:00:00,5.9,1.0,15.3,90,100
2018-04-02 05:00:00,6.3,1.2,17.4,91,100
2018-04-02 06:00:00,6.6,1.0,17.9,91,100
2018-04-02 07:00:00,6.8,0.2,15.5,90,100
2018-04-02 08:00:00,7.5,0.0,15.7,88,100
2018-04-02 09:00:00,8.4,0.1,17.4,86,100
2018-04-02 10:00:00,9.2,0.2,17.4,84,99
2018-04-02 11:00:00,9.9,0.2,17.8,80,100
2018-04-02 12:00:00,10.4,0.0,19.8,78,99
2018-04-02 13:00:00,10.6,0.1,22.0,82,100
2018-04-02 14:00:00,11.1,0.9,23.0,83,100
2018-04-02 15:00:00,10.6,0.1,20.9,87,100
2018-04-02 16:00:00,10.2,0.3,18.7,88,99
2018-04-02 17:00:00,9.9,0.1,20.1,88,100
2018-04-02 18:00:00,10.0,0.0,16.5,89,100
2018-04-02 19:00:00,9.7,0.0,14.7,89,100
2018-04-02 20:00:00,9.2,0.0,15.1,92,100
2018-04-02 21:00:00,9.3,0.0,16.6,93,100
2018-04-02 22:00:00,9.4,0.0,18.8,93,96
2018-04-02 23:00:00,9.3,0.0,17.3,93,94
2018-04-03 00:00:00,8.8,0.0,17.4,93,42
2018-04-03 01:00:00,9.2,0.0,17.6,92,74
2018-04-03 02:00:00,9.6,0.3,18.0,92,100
2018-04-03 03:00:00,9.8,0.1,20.4,91,99
2018-04-03 04:00:00,9.6,0.5,19.7,92,100
2018-04-03 05:00:00,9.8,0.4,21.4,93,100
2018-04-03 06:00:00,9.9,0.2,22.9,91,100
2018-04-03 07:00:00,9.8,0.0,20.9,90,99
2018-04-03 08:00:00,10.0,0.2,21.9,90,99
2018-04-03 09:00:00,10.4,0.0,21.3,89,95
2018-04-03 10:00:00,11.8,0.1,26.4,81,95
2018-04-03 11:00:00,11.6,0.2,26.4,84,98
2018-04-03 12:00:00,11.8,0.8,28.7,82,99
2018-04-03 13:00:00,12.6,0.0,27.4,76,97
2018-04-03 14:00:00,12.9,0.0,26.3,73,66
2018-04-03 15:00:00,13.8,0.0,30.3,60,99
2018-04-03 16:00:00,12.8,0.1,30.1,66,100
2018-04-03 17:00:00,11.9,0.5,24.2,70,100
2018-04-03 18:00:00,11.2,0.0,21.4,76,100
2018-04-03 19:00:00,10.3,0.0,20.8,79,98
2018-04-03 20:00:00,9.1,0.0,18.0,84,21
2018-04-03 21:00:00,7.9,0.0,15.0,89,21
2018-04-03 22:00:00,7.3,0.0,13.3,92,0
2018-04-03 23:00:00,6.8,0.0,10.8,92,3
2018-04-04 00:00:00,6.7,0.0,9.4,92,32
2018-04-04 01:00:00,7.6,0.0,12.8,90,81
2018-04-04 02:00:00,7.3,0.0,12.7,91,59
2018-04-04 03:00:00,7.2,0.0,15.3,91,76
2018-04-04 04:00:00,7.9,0.0,19.5,88,97
2018-04-04 05:00:00,9.1,0.0,23.3,81,97
2018-04-04 06:00:00,8.9,0.1,21.8,83,77
2018-04-04 07:00:00,8.4,0.0,22.0,85,35
2018-04-04 08:00:00,9.8,0.0,26.0,81,33
2018-04-04 09:00:00,10.9,0.0,28.1,76,81
2018-04-04 10:00:00,11.4,0.0,34.2,70,92
2018-04-04 11:00:00,11.8,0.0,38.3,66,47
2018-04-04 12:00:00,11.9,0.1,39.0,66,37
2018-04-04 13:00:00,11.3,0.2,33.6,68,45
2018-04-04 14:00:00,10.8,0.1,31.7,72,92
2018-04-04 15:00:00,11.3,0.2,31.0,74,85
2018-04-04 16:00:00,10.9,1.3,36.7,73,76
2018-04-04 17:00:00,10.7,0.1,38.2,74,68
2018-04-04 18:00:00,10.2,0.1,32.8,79,88
2018-04-04 19:00:00,9.9,0.0,24.8,82,59
2018-04-04 20:00:00,9.4,0.0,21.2,83,50
2018-04-04 21:00:00,9.1,0.0,20.2,83,52
2018-04-04 22:00:00,8.9,0.0,24.3,83,100
2018-04-04 23:00:00,8.0,0.0,26.3,78,91
2018-04-05 00:00:00,6.8,0.0,24.2,76,11
2018-04-05 01:00:00,6.8,0.0,21.6,76,95
2018-04-05 02:00:00,6.3,0.0,22.8,75,96
2018-04-05 03:00:00,5.8,0.0,25.3,77,99
2018-04-05 04:00:00,5.7,0.0,20.2,75,97
2018-04-05 05:00:00,5.2,0.0,17.7,74,100
2018-04-05 06:00:00,4.9,0.0,17.6,73,53
2018-04-05 07:00:00,3.9,0.0,15.2,77,1
2018-04-05 08:00:00,4.2,0.0,15.3,74,0
2018-04-05 09:00:00,5.2,0.0,14.5,69,0
2018-04-05 10:00:00,6.2,0.0,11.2,62,11
2018-04-05 11:00:00,7.4,0.0,8.3,56,9
2018-04-05 12:00:00,8.4,0.0,6.7,50,12
2018-04-05 13:00:00,9.3,0.0,5.8,52,60
2018-04-05 14:00:00,10.1,0.0,5.8,50,26
2018-04-05 15:00:00,10.6,0.0,7.6,49,88
2018-04-05 16:00:00,11.1,0.0,8.0,45,77
2018-04-05 17:00:00,11.5,0.0,10.4,44,92
2018-04-05 18:00:00,9.6,0.0,18.0,64,98
2018-04-05 19:00:00,8.1,0.0,15.8,68,98
2018-04-05 20:00:00,6.3,0.0,12.6,72,100
2018-04-05 21:00:00,5.8,0.0,10.5,75,100
2018-04-05 22:00:00,5.1,0.0,9.8,80,99
2018-04-05 23:00:00,4.9,0.0,12.7,80,86
2018-04-06 00:00:00,4.9,0.0,13.3,80,55
2018-04-06 01:00:00,4.8,0.0,13.0,83,78
2018-04-06 02:00:00,5.1,0.0,14.3,82,1
2018-04-06 03:00:00,5.2,0.0,15.3,81,41
2018-04-06 04:00:00,5.0,0.0,14.3,82,20
2018-04-06 05:00:00,4.7,0.0,13.6,83,58
2018-04-06 06:00:00,4.4,0.0,13.2,84,43
2018-04-06 07:00:00,4.8,0.0,15.4,83,91
2018-04-06 08:00:00,6.6,0.0,18.0,78,99
2018-04-06 09:00:00,8.0,0.0,19.2,73,96
2018-04-06 10:00:00,9.5,0.0,22.2,67,99
2018-04-06 11:00:00,10.8,0.0,23.4,64,97
2018-04-06 12:00:00,12.1,0.0,23.5,60,98
2018-04-06 13:00:00,13.0,0.0,23.6,58,98
2018-04-06 14:00:00,14.1,0.0,24.1,56,99
2018-04-06 15:00:00,14.9,0.0,23.0,55,98
2018-04-06 16:00:00,15.3,0.0,20.2,56,98
2018-04-06 17:00:00,15.4,0.0,17.1,58,98
2018-04-06 18:00:00,14.9,0.0,12.1,64,99
2018-04-06 19:00:00,12.8,0.0,8.0,74,97
2018-04-06 20:00:00,9.8,0.0,10.2,85,97
2018-04-06 21:00:00,8.3,0.0,11.3,89,97
2018-04-06 22:00:00,7.4,0.0,10.9,91,97
2018-04-06 23:00:00,6.8,0.0,10.2,93,98
2018-04-07 00:00:00,6.7,0.0,10.2,93,97
2018-04-07 01:00:00,7.6,0.0,12.6,88,96
2018-04-07 02:00:00,8.1,0.0,9.2,86,93
2018-04-07 03:00:00,6.8,0.0,9.4,90,94
2018-04-07 04:00:00,6.8,0.0,6.6,91,98
2018-04-07 05:00:00,7.2,0.0,8.7,90,99
2018-04-07 06:00:00,7.4,0.0,11.1,90,99
2018-04-07 07:00:00,7.7,0.0,10.4,88,100
2018-04-07 08:00:00,9.4,0.0,10.2,83,100
2018-04-07 09:00:00,11.2,0.1,10.2,80,100
2018-04-07 10:00:00,12.9,0.1,13.7,81,99
2018-04-07 11:00:00,14.2,0.1,17.0,79,100
2018-04-07 12:00:00,16.0,0.0,21.7,72,100
2018-04-07 13:00:00,17.3,0.0,22.7,65,100
2018-04-07 14:00:00,16.5,0.0,22.8,68,99
2018-04-07 15:00:00,16.0,0.0,23.2,71,100
2018-04-07 16:00:00,15.2,0.0,20.9,75,100
2018-04-07 17:00:00,14.7,0.0,20.5,76,64
2018-04-07 18:00:00,13.8,0.0,20.8,78,100
2018-04-07 19:00:00,12.1,0.0,17.7,81,100
2018-04-07 20:00:00,10.8,0.0,15.0,86,100
2018-04-07 21:00:00,10.4,0.1,13.8,87,100
2018-04-07 22:00:00,9.9,0.1,10.7,91,100
2018-04-07 23:00:00,9.6,0.1,9.2,93,99
2018-04-08 00:00:00,9.2,0.0,7.6,94,93
2018-04-08 01:00:00,9.6,0.0,5.8,94,98
2018-04-08 02:00:00,8.6,0.0,5.7,97,99
2018-04-08 03:00:00,8.5,0.0,4.9,97,96
2018-04-08 04:00:00,8.0,0.0,4.9,98,100
2018-04-08 05:00:00,8.6,0.2,5.5,96,100
2018-04-08 06:00:00,8.6,0.4,4.1,96,100
2018-04-08 07:00:00,8.4,0.3,4.4,97,100
2018-04-08 08:00:00,8.8,0.2,3.7,95,100
2018-04-08 09:00:00,9.1,0.2,2.5,94,100
2018-04-08 10:00:00,9.8,0.2,1.0,91,100
2018-04-08 11:00:00,10.5,0.1,2.1,87,100
2018-04-08 12:00:00,10.9,0.0,2.7,85,100
2018-04-08 13:00:00,11.2,0.0,4.9,84,100
2018-04-08 14:00:00,11.4,0.3,3.6,83,100
2018-04-08 15:00:00,11.4,0.7,5.1,84,100
2018-04-08 16:00:00,11.6,0.3,7.2,88,100
2018-04-08 17:00:00,11.1,0.3,11.5,94,100
2018-04-08 18:00:00,10.9,0.2,10.1,95,100
2018-04-08 19:00:00,10.4,0.2,9.0,96,100
2018-04-08 20:00:00,10.1,0.1,9.0,97,100
2018-04-08 21:00:00,9.8,0.0,10.8,98,100
2018-04-08 22:00:00,9.5,0.0,10.4,98,100
2018-04-08 23:00:00,9.4,0.1,10.6,98,100
2018-04-09 00:00:00,9.2,0.1,10.5,97,100
2018-04-09 01:00:00,9.4,0.0,9.3,96,100
2018-04-09 02:00:00,9.4,0.1,10.5,96,100
2018-04-09 03:00:00,9.3,0.0,10.2,96,100
2018-04-09 04:00:00,9.1,0.0,10.6,96,100
2018-04-09 05:00:00,9.0,0.0,10.7,95,100
2018-04-09 06:00:00,8.9,0.0,9.7,95,100
2018-04-09 07:00:00,8.6,0.0,11.9,95,100
2018-04-09 08:00:00,8.4,0.4,11.5,95,100
2018-04-09 09:00:00,8.5,0.3,10.7,93,100
2018-04-09 10:00:00,8.4,0.2,11.2,93,100
2018-04-09 11:00:00,8.6,0.3,13.3,92,100
2018-04-09 12:00:00,9.6,0.3,17.1,88,100
2018-04-09 13:00:00,8.8,0.3,15.7,92,100
2018-04-09 14:00:00,9.2,0.1,17.0,90,100
2018-04-09 15:00:00,9.2,0.0,17.3,92,100
2018-04-09 16:00:00,9.2,0.0,16.0,91,100
2018-04-09 17:00:00,9.6,0.0,16.1,89,100
2018-04-09 18:00:00,9.1,0.3,14.1,93,100
2018-04-09 19:00:00,8.5,0.4,14.8,96,100
2018-04-09 20:00:00,7.9,0.6,14.5,97,100
2018-04-09 21:00:00,7.7,0.7,13.8,98,100
2018-04-09 22:00:00,7.5,0.7,13.3,98,100
2018-04-09 23:00:00,7.3,0.6,13.0,98,100
2018-04-10 00:00:00,7.2,0.5,13.5,98,100
2018-04-10 01:00:00,7.2,0.5,14.3,98,100
2018-04-10 02:00:00,7.1,0.8,16.2,98,100
2018-04-10 03:00:00,7.1,1.0,15.9,98,100
2018-04-10 04:00:00,7.3,0.8,12.9,97,100
2018-04-10 05:00:00,7.3,0.7,11.8,97,100
2018-04-10 06:00:00,7.3,0.1,13.5,97,100
2018-04-10 07:00:00,7.4,0.0,14.5,95,98
2018-04-10 08:00:00,7.9,0.0,14.7,91,100
2018-04-10 09:00:00,9.1,0.0,11.8,88,100
2018-04-10 10:00:00,9.9,0.0,11.3,87,99
2018-04-10 11:00:00,11.5,0.2,10.5,86,100
2018-04-10 12:00:00,13.4,0.0,14.9,75,100
2018-04-10 13:00:00,11.9,0.0,10.2,84,36
2018-04-10 14:00:00,13.6,0.0,11.7,79,100
2018-04-10 15:00:00,14.4,0.0,13.6,75,83
2018-04-10 16:00:00,14.7,0.1,18.1,73,100
2018-04-10 17:00:00,13.6,0.0,22.9,82,100
2018-04-10 18:00:00,13.7,0.0,18.0,78,86
2018-04-10 19:00:00,12.9,0.0,12.1,83,90
2018-04-10 20:00:00,11.3,0.2,8.6,91,89
2018-04-10 21:00:00,10.7,0.0,11.3,93,67
2018-04-10 22:00:00,9.9,0.0,10.8,94,90
2018-04-10 23:00:00,9.3,0.0,10.5,94,95
2018-04-11 00:00:00,9.0,0.1,11.1,94,98
2018-04-11 01:00:00,9.0,0.0,10.2,94,98
2018-04-11 02:00:00,9.1,0.5,10.7,95,100
2018-04-11 03:00:00,8.9,0.1,10.4,96,100
2018-04-11 04:00:00,8.9,0.2,12.5,96,100
2018-04-11 05:00:00,8.6,0.4,10.7,97,100
2018-04-11 06:00:00,8.5,0.4,13.0,97,100
2018-04-11 07:00:00,8.4,0.1,10.8,96,100
2018-04-11 08:00:00,8.9,0.0,12.4,93,100
2018-04-11 09:00:00,8.9,0.0,13.9,91,100
2018-04-11 10:00:00,9.6,0.0,13.7,87,100
2018-04-11 11:00:00,11.1,0.0,10.9,83,100
2018-04-11 12:00:00,12.6,0.0,11.4,77,100
2018-04-11 13:00:00,10.0,0.0,8.7,83,100
2018-04-11 14:00:00,11.6,0.0,8.8,76,100
2018-04-11 15:00:00,12.1,0.0,9.0,74,100
2018-04-11 16:00:00,12.4,0.0,10.0,72,100
2018-04-11 17:00:00,12.3,0.0,14.0,75,100
2018-04-11 18:00:00,11.8,0.0,13.7,80,100
2018-04-11 19:00:00,11.3,0.0,11.3,85,100
2018-04-11 20:00:00,10.6,0.0,8.4,90,90
2018-04-11 21:00:00,9.9,0.0,5.8,94,100
2018-04-11 22:00:00,9.7,0.0,7.4,95,73
2018-04-11 23:00:00,9.0,0.0,7.9,97,96
2018-04-12 00:00:00,8.9,0.0,7.4,97,100
2018-04-12 01:00:00,8.7,0.0,10.2,96,100
2018-04-12 02:00:00,8.6,0.0,8.2,96,100
2018-04-12 03:00:00,8.7,0.0,7.4,96,100
2018-04-12 04:00:00,8.6,0.0,9.7,95,100
2018-04-12 05:00:00,8.2,0.0,11.2,94,100
2018-04-12 06:00:00,7.9,0.0,12.0,94,100
2018-04-12 07:00:00,8.1,0.0,13.6,93,100
2018-04-12 08:00:00,8.8,0.0,12.2,91,100
2018-04-12 09:00:00,8.9,0.2,8.0,90,100
2018-04-12 10:00:00,8.8,0.9,9.0,94,100
2018-04-12 11:00:00,9.3,0.2,12.9,90,100
2018-04-12 12:00:00,10.2,0.0,12.9,89,100
2018-04-12 13:00:00,9.2,0.0,13.3,93,100
2018-04-12 14:00:00,11.1,0.0,16.7,86,100
2018-04-12 15:00:00,11.4,0.1,17.3,87,100
2018-04-12 16:00:00,11.4,0.0,16.3,86,100
2018-04-12 17:00:00,11.7,0.1,14.8,83,100
2018-04-12 18:00:00,11.4,0.0,14.4,85,100
2018-04-12 19:00:00,10.4,0.0,15.3,89,100
2018-04-12 20:00:00,9.4,0.0,15.7,89,100
2018-04-12 21:00:00,8.5,0.0,15.9,90,100
2018-04-12 22:00:00,7.8,0.0,14.9,91,100
2018-04-12 23:00:00,7.3,0.0,11.6,90,100
2018-04-13 00:00:00,7.0,0.1,8.8,90,100
2018-04-13 01:00:00,6.8,0.1,9.2,89,100
2018-04-13 02:00:00,6.7,0.0,7.3,90,100
2018-04-13 03:00:00,6.7,0.0,4.6,89,100
2018-04-13 04:00:00,6.7,0.3,4.7,88,100
2018-04-13 05:00:00,6.6,0.5,5.8,91,100
2018-04-13 06:00:00,6.6,0.1,5.1,91,100
2018-04-13 07:00:00,6.7,0.0,8.6,90,100
2018-04-13 08:00:00,7.1,0.0,11.2,89,100
2018-04-13 09:00:00,7.8,0.0,12.3,86,100
2018-04-13 10:00:00,8.6,0.0,12.8,84,100
2018-04-13 11:00:00,9.5,0.0,11.8,81,100
2018-04-13 12:00:00,10.2,0.0,11.4,79,100
2018-04-13 13:00:00,10.1,0.0,10.8,78,100
2018-04-13 14:00:00,10.9,0.0,11.8,76,100
2018-04-13 15:00:00,11.4,0.0,10.1,75,100
2018-04-13 16:00:00,11.3,0.0,8.1,75,100
2018-04-13 17:00:00,11.6,0.0,10.0,74,100
2018-04-13 18:00:00,11.8,0.0,11.2,74,100
2018-04-13 19:00:00,11.4,0.0,6.8,77,70
2018-04-13 20:00:00,10.6,0.0,5.1,82,46
2018-04-13 21:00:00,9.0,0.0,6.4,89,99
2018-04-13 22:00:00,7.8,0.0,6.8,94,43
2018-04-13 23:00:00,7.3,0.0,7.1,95,28
2018-04-14 00:00:00,6.8,0.0,6.6,96,52
2018-04-14 01:00:00,6.6,0.0,6.2,96,62
2018-04-14 02:00:00,6.4,0.0,5.7,97,70
2018-04-14 03:00:00,6.7,0.0,5.1,97,100
2018-04-14 04:00:00,7.1,0.0,4.6,96,100
2018-04-14 05:00:00,6.6,0.0,5.3,98,55
2018-04-14 06:00:00,5.6,0.0,6.6,99,28
2018-04-14 07:00:00,6.2,0.0,6.0,99,100
2018-04-14 08:00:00,7.9,0.0,5.2,94,71
2018-04-14 09:00:00,10.2,0.0,4.4,88,11
2018-04-14 10:00:00,12.2,0.0,3.7,76,44
2018-04-14 11:00:00,13.8,0.0,5.5,66,89
2018-04-14 12:00:00,14.8,0.0,7.2,60,94
2018-04-14 13:00:00,16.0,0.0,7.2,56,97
2018-04-14 14:00:00,16.6,0.0,7.6,53,100
2018-04-14 15:00:00,16.8,0.0,6.5,54,49
2018-04-14 16:00:00,16.8,0.0,6.5,54,30
2018-04-14 17:00:00,16.2,0.0,9.2,58,31
2018-04-14 18:00:00,14.9,0.0,15.2,70,88
2018-04-14 19:00:00,13.1,0.0,11.9,80,95
2018-04-14 20:00:00,11.7,0.0,10.2,84,95
2018-04-14 21:00:00,10.6,0.0,8.8,89,91
2018-04-14 22:00:00,9.9,0.0,8.8,92,32
2018-04-14 23:00:00,8.8,0.0,9.0,94,1
2018-04-15 00:00:00,7.9,0.0,8.3,94,1
2018-04-15 01:00:00,8.1,0.0,6.9,95,1
2018-04-15 02:00:00,7.8,0.0,6.8,96,8
2018-04-15 03:00:00,7.6,0.0,7.2,97,22
2018-04-15 04:00:00,7.4,0.0,6.5,98,87
2018-04-15 05:00:00,6.9,0.0,6.2,99,97
2018-04-15 06:00:00,7.9,0.1,7.2,98,100
2018-04-15 07:00:00,9.0,0.0,10.0,96,100
2018-04-15 08:00:00,10.1,0.0,10.2,92,100
2018-04-15 09:00:00,11.3,0.0,11.2,88,100
2018-04-15 10:00:00,12.3,0.0,15.0,83,86
2018-04-15 11:00:00,12.2,0.1,15.1,83,100
2018-04-15 12:00:00,12.8,0.1,16.3,80,100
2018-04-15 13:00:00,14.2,0.1,13.0,73,100
2018-04-15 14:00:00,14.6,0.0,15.5,67,100
2018-04-15 15:00:00,14.6,0.0,18.0,65,98
2018-04-15 16:00:00,13.8,0.6,21.6,69,99
2018-04-15 17:00:00,12.3,0.1,20.9,75,100
2018-04-15 18:00:00,11.6,0.1,17.7,82,44
2018-04-15 19:00:00,11.6,0.0,16.0,83,47
2018-04-15 20:00:00,10.4,0.0,13.0,86,40
2018-04-15 21:00:00,9.7,0.0,14.8,91,14
2018-04-15 22:00:00,8.9,0.0,15.2,93,35
2018-04-15 23:00:00,8.6,0.0,15.8,93,99
2018-04-16 00:00:00,9.1,0.0,16.7,91,100
2018-04-16 01:00:00,9.2,0.0,16.6,92,78
2018-04-16 02:00:00,9.2,0.0,18.7,90,37
2018-04-16 03:00:00,8.6,0.0,17.0,92,38
2018-04-16 04:00:00,8.3,0.0,15.9,92,36
2018-04-16 05:00:00,8.1,0.0,15.9,91,95
2018-04-16 06:00:00,7.8,0.0,14.5,92,93
2018-04-16 07:00:00,8.1,0.0,14.3,91,83
2018-04-16 08:00:00,9.2,0.0,14.8,87,7
2018-04-16 09:00:00,10.8,0.0,18.3,80,18
2018-04-16 10:00:00,12.1,0.0,19.8,68,30
2018-04-16 11:00:00,13.1,0.0,20.6,62,47
2018-04-16 12:00:00,13.6,0.0,20.4,57,60
2018-04-16 13:00:00,13.2,0.0,21.4,59,100
2018-04-16 14:00:00,13.6,0.2,22.9,57,95
2018-04-16 15:00:00,14.1,0.0,21.2,57,49
2018-04-16 16:00:00,13.8,0.0,25.8,60,79
2018-04-16 17:00:00,13.3,0.0,24.2,61,46
2018-04-16 18:00:00,12.4,0.0,24.5,60,41
2018-04-16 19:00:00,11.4,0.0,18.5,62,94
2018-04-16 20:00:00,9.6,0.0,12.4,66,97
2018-04-16 21:00:00,8.7,0.0,10.5,70,99
2018-04-16 22:00:00,8.9,0.0,14.2,67,100
2018-04-16 23:00:00,9.1,0.0,14.5,68,98
2018-04-17 00:00:00,9.3,0.0,14.4,70,98
2018-04-17 01:00:00,9.5,0.0,17.3,69,94
2018-04-17 02:00:00,9.7,0.0,17.3,72,100
2018-04-17 03:00:00,10.2,0.0,18.0,72,98
2018-04-17 04:00:00,10.1,0.0,17.2,73,92
2018-04-17 05:00:00,9.5,0.0,16.4,74,94
2018-04-17 06:00:00,9.1,0.0,15.7,75,98
2018-04-17 07:00:00,9.6,0.0,18.7,74,96
2018-04-17 08:00:00,10.8,0.0,19.7,71,70
2018-04-17 09:00:00,12.0,0.0,24.4,65,77
2018-04-17 10:00:00,13.4,0.0,26.6,61,78
2018-04-17 11:00:00,14.6,0.0,26.9,59,40
2018-04-17 12:00:00,15.6,0.0,27.7,59,35
2018-04-17 13:00:00,16.8,0.0,27.8,55,100
2018-04-17 14:00:00,17.2,0.0,29.4,56,65
2018-04-17 15:00:00,17.0,0.0,30.2,58,35
2018-04-17 16:00:00,17.0,0.0,30.4,60,100
2018-04-17 17:00:00,16.4,0.0,24.0,63,98
2018-04-17 18:00:00,16.0,0.0,21.1,67,98
2018-04-17 19:00:00,15.6,0.0,23.5,67,100
2018-04-17 20:00:00,15.1,0.0,19.8,65,99
2018-04-17 21:00:00,14.9,0.0,18.5,65,57
2018-04-17 22:00:00,13.4,0.0,13.5,72,100
2018-04-17 23:00:00,13.9,0.0,14.0,73,100
2018-04-18 00:00:00,13.4,0.0,13.9,76,53
2018-04-18 01:00:00,13.2,0.0,15.6,76,10
2018-04-18 02:00:00,12.8,0.0,14.8,79,3
2018-04-18 03:00:00,11.4,0.0,12.8,85,0
2018-04-18 04:00:00,10.6,0.0,11.8,88,1
2018-04-18 05:00:00,10.2,0.0,11.6,89,2
2018-04-18 06:00:00,9.9,0.0,10.8,90,0
2018-04-18 07:00:00,10.8,0.0,11.6,87,4
2018-04-18 08:00:00,12.9,0.0,12.4,80,31
2018-04-18 09:00:00,14.9,0.0,12.4,75,21
2018-04-18 10:00:00,16.7,0.0,13.4,71,24
2018-04-18 11:00:00,18.1,0.0,14.3,68,49
2018-04-18 12:00:00,19.4,0.0,13.1,65,36
2018-04-18 13:00:00,21.3,0.0,11.4,57,61
2018-04-18 14:00:00,22.2,0.0,13.6,52,53
2018-04-18 15:00:00,22.3,0.0,17.4,46,45
2018-04-18 16:00:00,21.9,0.0,17.9,46,27
2018-04-18 17:00:00,21.5,0.0,16.1,48,16
2018-04-18 18:00:00,20.9,0.0,11.9,57,2
2018-04-18 19:00:00,19.2,0.0,11.1,67,44
2018-04-18 20:00:00,16.6,0.0,11.6,76,28
2018-04-18 21:00:00,15.6,0.0,13.2,79,2
2018-04-18 22:00:00,15.1,0.0,13.3,75,0
2018-04-18 23:00:00,14.6,0.0,11.9,74,20
2018-04-19 00:00:00,13.2,0.0,9.9,80,53
2018-04-19 01:00:00,11.9,0.0,11.8,83,52
2018-04-19 02:00:00,11.2,0.0,11.4,85,56
2018-04-19 03:00:00,11.0,0.0,11.4,85,59
2018-04-19 04:00:00,10.8,0.0,11.3,85,56
2018-04-19 05:00:00,10.1,0.0,13.4,87,7
2018-04-19 06:00:00,11.1,0.0,10.5,83,33
2018-04-19 07:00:00,12.7,0.0,5.7,81,17
2018-04-19 08:00:00,14.6,0.0,4.8,76,50
2018-04-19 09:00:00,16.4,0.0,1.9,72,44
2018-04-19 10:00:00,18.6,0.0,5.0,68,24
2018-04-19 11:00:00,20.6,0.0,4.1,64,30
2018-04-19 12:00:00,22.3,0.0,3.7,61,41
2018-04-19 13:00:00,24.7,0.0,5.9,47,31
2018-04-19 14:00:00,25.6,0.0,5.7,41,0
2018-04-19 15:00:00,26.0,0.0,5.5,36,0
2018-04-19 16:00:00,26.0,0.0,5.1,34,0
2018-04-19 17:00:00,25.7,0.0,6.2,35,0
2018-04-19 18:00:00,24.7,0.0,5.6,49,0
2018-04-19 19:00:00,22.0,0.0,8.4,69,0
2018-04-19 20:00:00,18.5,0.0,10.0,80,0
2018-04-19 21:00:00,15.6,0.0,8.2,82,0
2018-04-19 22:00:00,13.8,0.0,8.2,86,0
2018-04-19 23:00:00,12.6,0.0,8.5,90,0
2018-04-20 00:00:00,11.9,0.0,8.1,92,0
2018-04-20 01:00:00,11.9,0.0,7.4,93,0
2018-04-20 02:00:00,11.6,0.0,6.9,96,0
2018-04-20 03:00:00,10.8,0.0,7.9,99,0
2018-04-20 04:00:00,9.9,0.0,8.9,100,0
2018-04-20 05:00:00,9.7,0.0,7.0,100,0
2018-04-20 06:00:00,9.4,0.0,7.0,99,0
2018-04-20 07:00:00,11.4,0.0,10.0,95,0
2018-04-20 08:00:00,13.7,0.0,7.6,88,0
2018-04-20 09:00:00,15.9,0.0,5.8,82,0
2018-04-20 10:00:00,18.0,0.0,5.7,77,0
2018-04-20 11:00:00,19.8,0.0,6.7,73,0
2018-04-20 12:00:00,21.1,0.0,7.4,68,0
2018-04-20 13:00:00,23.0,0.0,6.2,55,5
2018-04-20 14:00:00,23.6,0.0,5.4,54,10
2018-04-20 15:00:00,23.9,0.0,5.4,52,22
2018-04-20 16:00:00,23.8,0.0,5.8,51,17
2018-04-20 17:00:00,23.5,0.0,5.2,52,8
2018-04-20 18:00:00,23.0,0.0,5.4,56,1
2018-04-20 19:00:00,21.4,0.0,3.6,73,8
2018-04-20 20:00:00,17.5,0.0,10.2,82,18
